gene_id	flt_cluster	gc_cluster	procrustes_latent_shift	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction	gene_label	in_FLT14_all	in_FLT14_and_GC8	in_FLT14_not_GC8	in_GC8_all	in_GC8_not_FLT14
ENSMUSG00000042138	9	8	2.4342238420295574	Msantd2	6.0	-0.0744277440082095	0.0578400540191437	-1.28678552035196	0.198169055169331	1.0	5.0	5.07028745258784	1.38626169117829	0.407362626708169	0.467252392192845	True	False	mixed	Msantd2	False	False	False	True	True
ENSMUSG00000027752	2	8	1.9282396371058563	Exosc8	6.0	0.139823608133952	0.0416647580636286	3.35592031808799	0.0007910135569856	4.0	2.0	12.6087655734229	60.3450474918883	0.0273343282320101	0.0129485653260836	True	False	mixed	Exosc8	False	False	False	True	True
ENSMUSG00000078185	2	8	1.7724959058729242	Chml	6.0	-0.0918108251519788	0.0500845419814875	-1.83311699617647	0.0667851740780601	4.0	2.0	26.5718558834015	81.1830983054393	6.91037882852104e-05	0.252404790662373	True	False	mixed	Chml	False	False	False	True	True
ENSMUSG00000018920	2	8	1.972654047538993	Cxcl16	6.0	-0.155416840555454	0.0554470810577229	-2.80297605555931	0.005063342836445	0.0	6.0	7.13837859238133	29.9560826692996	0.210550672244904	0.0477688232341545	True	False	all_down	Cxcl16	False	False	False	True	True
ENSMUSG00000020140	14	6	2.467812338741155	Lgr5	6.0	-0.152005577234404	0.0949201746690758	-1.60140431435517	0.10928739779345	2.0	4.0	22.7298784849654	78.0025220842811	0.000380154320694	0.335229654497186	True	False	mixed	Lgr5	True	False	True	False	False
ENSMUSG00000042225	6	8	2.404465403333787	Ammecr1	6.0	0.159222932117398	0.0730395939976739	2.17995368542806	0.0292608948309422	4.0	2.0	9.78149164173583	48.8830519604401	0.0816686948459074	0.151921083882954	True	False	mixed	Ammecr1	False	False	False	True	True
ENSMUSG00000047022	2	8	2.277109726602017	Mipol1	6.0	0.0722691878623643	0.059177844240208	1.22122035349949	0.222002599908011	4.0	2.0	9.30223509753069	46.2494771678339	0.0975994751540795	0.495827679798592	True	False	mixed	Mipol1	False	False	False	True	True
ENSMUSG00000074165	9	8	2.609614114214815	Zfp788	6.0	-0.0867274609965355	0.0596190276674845	-1.45469432142107	0.145753905367128	2.0	4.0	9.12124602683473	45.1829280200316	0.104324696186526	0.39245611139103	True	False	mixed	Zfp788	False	False	False	True	True
ENSMUSG00000072969	6	8	2.723840612294159	Armcx5	6.0	0.173577603875499	0.0612445318058821	2.83417308872019	0.0045944439292535	5.0	1.0	19.0704477553274	73.7814231519381	0.0018649149347893	0.0449354308483857	True	False	mixed	Armcx5	False	False	False	True	True
ENSMUSG00000040026	2	8	3.2531801832621383	Saa3	6.0	-0.0972673309524057	0.130700019045392	-0.744202882775594	0.456753744282613	3.0	3.0	55.2884766198019	90.9565242059695	1.1386121814916401e-10	0.71123020531793	True	False	mixed	Saa3	False	False	False	True	True
ENSMUSG00000027360	6	8	2.909945459391254	Hdc	6.0	-0.0374361527230686	0.0634893858029732	-0.589644272811905	0.555429163428292	3.0	3.0	27.8847978568692	82.0690828541607	3.8335534216536e-05	0.782845923045767	True	False	mixed	Hdc	False	False	False	True	True
ENSMUSG00000078974	14	8	4.992708313928513	Sec61g	6.0	-0.23870282191208	0.113948503122923	-2.09483069430563	0.0361860455121288	2.0	4.0	12.9332928004734	61.3400850260115	0.024011970727816	0.172899520811186	True	False	mixed	Sec61g	True	True	False	True	False
ENSMUSG00000027799	2	8	1.4849302576626868	Nbea	6.0	-0.0799506615549821	0.0570679565697793	-1.40097291651267	0.16122217219378	3.0	3.0	5.08113418914517	1.59677320308723	0.406058990019935	0.416110893777373	True	False	mixed	Nbea	False	False	False	True	True
ENSMUSG00000070814	2	8	2.0103681275832885	Zswim9	6.0	0.0876816737714894	0.0634016662262995	1.38295535417835	0.166678555757045	4.0	2.0	6.73683593899153	25.7811820670748	0.240959290770513	0.424930979270823	True	False	mixed	Zswim9	False	False	False	True	True
ENSMUSG00000048620	9	8	2.4440723514368137	Olfr1336	6.0	-0.0294012175753733	0.11062224886093	-0.265780327900722	0.790408394537253	3.0	3.0	8.33237549582225	39.99310277715	0.138844140943895	0.913351664496626	True	False	mixed	Olfr1336	False	False	False	True	True
ENSMUSG00000004730	2	8	1.9003668854620557	Adgre1	6.0	-0.429224722526107	0.0782371702536002	-5.48619947698525	4.10673139143045e-08	0.0	6.0	8.82594741004396	43.3488580012387	0.116211187082789	6.81172640486755e-06	True	False	all_down	Adgre1	False	False	False	True	True
ENSMUSG00000021668	2	8	1.6153781745909672	Polk	6.0	-0.0424313752678757	0.0473234719224657	-0.896624308068412	0.369919422610158	2.0	4.0	17.206190516004	70.9406914020314	0.0041249047442034	0.642487468161996	True	False	mixed	Polk	False	False	False	True	True
ENSMUSG00000040283	2	8	3.2739072903724993	Btnl9	6.0	0.0847750796340642	0.0716524046057904	1.18314353998963	0.236752264621231	3.0	3.0	33.2928965894763	84.9817813641951	3.29156757408159e-06	0.513326405417915	True	False	mixed	Btnl9	False	False	False	True	True
ENSMUSG00000091387	2	8	1.7650734427183394	Gcnt4	6.0	0.0654417768659232	0.0625289066144851	1.04658437847629	0.295291309843694	4.0	2.0	9.46021893277883	47.1471005530809	0.09205669170847	0.575327848676644	True	False	mixed	Gcnt4	False	False	False	True	True
ENSMUSG00000022995	9	8	2.6944293573443905	Enah	6.0	-0.0497487729552843	0.0923631148056738	-0.538621646313602	0.590147948301858	4.0	2.0	7.15034107341237	30.0732657552258	0.209697224040406	0.804087455739637	True	False	mixed	Enah	False	False	False	True	True
ENSMUSG00000022178	6	8	2.2916374606543473	Ajuba	6.0	0.188619425788061	0.0620062651821238	3.0419414108244	0.0023505764189616	5.0	1.0	11.178770749099	55.272363015379	0.0479484604096235	0.0279098755954871	True	False	mixed	Ajuba	False	False	False	True	True
ENSMUSG00000057835	2	8	1.723297631935816	Zfp119a	6.0	0.0008317931408753	0.05756082202854	0.0144506821056673	0.988470425128105	4.0	2.0	1.04308348679411	0.0	0.959016478399373	0.996786432863555	True	False	mixed	Zfp119a	False	False	False	True	True
ENSMUSG00000027199	14	3	2.37901975414735	Gatm	6.0	-0.232317291510903	0.0603476925330883	-3.84964663534607	0.0001182883520263	0.0	6.0	13.5231492107622	63.0263637406233	0.0189397040200684	0.0032369985895422	True	False	all_down	Gatm	True	False	True	False	False
ENSMUSG00000041567	14	8	4.1546577770424	Serpina12	6.0	-0.490729510791856	0.150064927979419	-3.2701145923927	0.0010750392508026	2.0	4.0	23.3753447661918	78.6099411580376	0.0002861093857558	0.0159006032955393	True	False	mixed	Serpina12	True	True	False	True	False
ENSMUSG00000026355	9	8	4.88203771865633	Mcm6	6.0	-0.0419587662295928	0.0790223101466743	-0.530973672519984	0.595437023385504	2.0	4.0	10.1434358219826	50.7070376571601	0.0712715861833028	0.806703518514033	True	False	mixed	Mcm6	False	False	False	True	True
ENSMUSG00000024044	9	8	1.612487788494938	Epb41l3	6.0	-0.0690865950737265	0.0697798037248554	-0.990065769547557	0.322141973182621	2.0	4.0	6.2855187810484	20.4520712741229	0.279419624855955	0.6016796247367	True	False	mixed	Epb41l3	False	False	False	True	True
ENSMUSG00000038415	2	8	2.2810898771034283	Foxq1	6.0	-0.156538748525409	0.117655060102178	-1.33048887476206	0.18335724948281	1.0	5.0	1.55167865802309	0.0	0.907030167123059	0.447451147026434	True	False	mixed	Foxq1	False	False	False	True	True
ENSMUSG00000026637	2	8	2.344895966926555	Traf5	6.0	-0.0199381708597261	0.064873569702048	-0.307338889339654	0.758585437706372	2.0	4.0	5.1193528736297	2.33140548377704	0.401488669050771	0.8990972865505	True	False	mixed	Traf5	False	False	False	True	True
ENSMUSG00000034853	6	8	3.899041186339259	Acot11	6.0	0.0380209119403402	0.0807885596120489	0.470622475792596	0.637910354408223	4.0	2.0	18.685894710835	73.241848584854	0.0021989592126393	0.834075998303223	True	False	mixed	Acot11	False	False	False	True	True
ENSMUSG00000070811	14	6	5.682114167866008	Sult2a2	4.0	0.0393060832099611	0.113805424034123	0.345379699988427	0.729808936379503	1.0	3.0	36.0859592804015	91.6865172498565	7.18146687631452e-08	0.884641799579437	True	False	mixed	Sult2a2	True	False	True	False	False
ENSMUSG00000060981	14	6	3.410512968307657	H4c8	6.0	0.0628201084061105	0.0973682626138328	0.6451805415822	0.518810194471763	4.0	2.0	9.68920384010876	48.3961728692058	0.0845359901044352	0.756414002254776	True	False	mixed	H4c8	True	False	True	False	False
ENSMUSG00000023939	14	8	2.370016773969145	Mrpl14	6.0	0.085632544586016	0.0825633504680592	1.03717380775559	0.299654862446566	4.0	2.0	2.40025339288242	0.0	0.791436384792376	0.579366550089465	True	False	mixed	Mrpl14	True	True	False	True	False
ENSMUSG00000098234	2	8	2.676990991913491	Snhg6	6.0	-0.107718688214324	0.0953445975629041	-1.12978281903446	0.25856774949274	3.0	3.0	11.7757979074934	57.540032197578	0.0379924195222184	0.535007480652302	True	False	mixed	Snhg6	False	False	False	True	True
ENSMUSG00000055866	1	8	2.492939777118352	Per2	6.0	-0.38779478538678	0.100178836047604	-3.87102506563866	0.0001083786459089	0.0	6.0	2.64107498137764	0.0	0.755114940576496	0.0030257141318412	True	False	all_down	Per2	False	False	False	True	True
ENSMUSG00000026737	2	8	1.304791163375305	Pip4k2a	6.0	-0.0931500176703445	0.0384695950851907	-2.42139324482268	0.0154611415754362	0.0	6.0	3.30183633582073	0.0	0.653560552018759	0.100048111587864	True	False	all_down	Pip4k2a	False	False	False	True	True
ENSMUSG00000052676	2	8	2.3444858060943097	Zmat1	6.0	0.0823293588404288	0.066140764211123	1.24475971547035	0.213220088156944	5.0	1.0	1.72778057843115	0.0	0.885381459160812	0.486684005446687	True	False	mixed	Zmat1	False	False	False	True	True
ENSMUSG00000028483	2	8	3.302921797882848	Snapc3	6.0	-0.0587928804432236	0.0761408307931482	-0.772159691860287	0.440019851749637	3.0	3.0	5.21531695642137	4.12854977407006	0.390171888587922	0.700952831261304	True	False	mixed	Snapc3	False	False	False	True	True
ENSMUSG00000117853	9	8	2.608106572583181	Vmn1r88	6.0	0.204255408187776	0.0814827362119572	2.50673231758511	0.0121852952808189	4.0	2.0	25.9376111346667	80.7229741627312	9.17567520539416e-05	0.0854495145770969	True	False	mixed	Vmn1r88	False	False	False	True	True
ENSMUSG00000021461	2	8	2.98099445852467	Fancc	6.0	-0.123729883605382	0.0448872197058681	-2.75646129156908	0.0058430528151874	2.0	4.0	5.1984906450522	3.81823607283236	0.392139694294873	0.0522454044158038	True	False	mixed	Fancc	False	False	False	True	True
ENSMUSG00000059669	2	8	1.9001326646930927	Taf1b	6.0	0.196911630855454	0.0441702849463312	4.4580113326122	8.2723529644286e-06	4.0	2.0	37.6271432517292	86.7117204020791	4.48317634085227e-07	0.0004672227753326	True	False	mixed	Taf1b	False	False	False	True	True
ENSMUSG00000022186	2	8	2.906294277036063	Oxct1	6.0	-0.0566936935317545	0.0614070298285299	-0.923244353131284	0.355879879855682	3.0	3.0	11.7594693343757	57.4810745465884	0.0382364601862335	0.630003858628406	True	False	mixed	Oxct1	False	False	False	True	True
ENSMUSG00000023284	2	8	2.778242622391795	Zfp605	6.0	0.064833418305164	0.0628399152709301	1.03172351562918	0.30220165800626	2.0	4.0	21.0874727298377	76.2892402325422	0.0007798057118425	0.582076896837421	True	False	mixed	Zfp605	False	False	False	True	True
ENSMUSG00000035125	2	8	1.8353651497125525	Gcfc2	6.0	-0.0692090672672737	0.0474591238711119	-1.45828792489363	0.144761197145463	2.0	4.0	8.03196230807448	37.7487118562106	0.154482897003408	0.39074946190626	True	False	mixed	Gcfc2	False	False	False	True	True
ENSMUSG00000055884	2	8	1.9195140285492924	Fancm	6.0	0.0648677911982219	0.0456908431555037	1.41971096872631	0.155691843493717	4.0	2.0	2.56830915198211	0.0	0.76617426370472	0.408254704950859	True	False	mixed	Fancm	False	False	False	True	True
ENSMUSG00000044258	2	8	4.872282980132617	Ctla2a	6.0	-0.0469564847634796	0.098800800283914	-0.475264214748721	0.634598662141547	2.0	4.0	11.4884717721718	56.4781104122885	0.0425105230723394	0.832021394830687	True	False	mixed	Ctla2a	False	False	False	True	True
ENSMUSG00000063316	14	11	3.063653464723972	Rpl27	6.0	0.0781806965338744	0.093317772764952	0.837789996668644	0.402148657888955	3.0	3.0	5.70741428563181	12.394654570857	0.335737551285295	0.668534100427998	True	False	mixed	Rpl27	True	False	True	False	False
ENSMUSG00000034303	9	8	1.8267714058341569	Ccdc15	6.0	0.0396723883982622	0.0673504470348093	0.589044173348367	0.55583164155225	3.0	3.0	1.1274203998689	0.0	0.951647977232722	0.782864858628526	True	False	mixed	Ccdc15	False	False	False	True	True
ENSMUSG00000022863	9	8	2.602938881318013	Btg3	6.0	0.16784338381444	0.0825563970614819	2.03307544646652	0.0420449012156671	4.0	2.0	5.58218433921708	10.4293284463396	0.349018202844945	0.190388118819311	True	False	mixed	Btg3	False	False	False	True	True
ENSMUSG00000091764	2	8	1.700314029764329	Zfp964	6.0	-0.0055881023644154	0.0594577672333923	-0.093984396394842	0.925121551739904	3.0	3.0	6.61491779013322	24.4132707520874	0.25089005653507	0.971592182514543	True	False	mixed	Zfp964	False	False	False	True	True
ENSMUSG00000036181	5	8	1.4038776169699212	H1f2	6.0	0.0195854202631461	0.0734452718486062	0.266666863232773	0.78972566956945	2.0	4.0	20.3015235708145	75.3713065792362	0.0010969188015752	0.91333979074005	True	False	mixed	H1f2	False	False	False	True	True
ENSMUSG00000026475	14	8	3.3837208755068096	Rgs16	6.0	-0.665885575022097	0.146294032925328	-4.55169333777257	5.32158638446875e-06	1.0	5.0	10.5283616976139	52.5092303664568	0.0615759501610123	0.0003283173960147	True	False	mixed	Rgs16	True	True	False	True	False
ENSMUSG00000000296	2	8	2.040070353916229	Tpd52l1	6.0	0.0647346953743341	0.0580406104571155	1.11533450224761	0.264707105544713	5.0	1.0	44.1115762599289	88.6651069312569	2.19851187868619e-08	0.541711444118004	True	False	mixed	Tpd52l1	False	False	False	True	True
ENSMUSG00000073676	14	8	2.9350692046269766	Hspe1	6.0	-0.172024912528602	0.0958184840616849	-1.79532074852967	0.0726026111161575	3.0	3.0	8.38702573813871	40.3841104569017	0.136156412054443	0.266160451892905	True	False	mixed	Hspe1	True	True	False	True	False
ENSMUSG00000018459	14	3	3.624327171189712	Slc13a3	6.0	-0.232657424763226	0.0976665284139799	-2.38216130481324	0.0172113564852643	2.0	4.0	8.17669589310721	38.8506058515042	0.146762671918941	0.107150746713125	True	False	mixed	Slc13a3	True	False	True	False	False
ENSMUSG00000028278	6	8	2.9130938615932864	Rragd	6.0	-0.0464165526266427	0.0645154691812219	-0.719463924167708	0.471855122490256	2.0	4.0	4.66857781719655	0.0	0.457649819025211	0.721746966790167	True	False	mixed	Rragd	False	False	False	True	True
ENSMUSG00000059824	14	6	2.976367992383817	Dbp	6.0	-0.292208928363392	0.152635189926963	-1.91442699749131	0.0555656187088455	3.0	3.0	38.990100819953	87.176232184962	2.38575685777637e-07	0.223936948988997	True	False	mixed	Dbp	True	False	True	False	False
ENSMUSG00000091144	9	8	2.316350195040026	Phf11c	6.0	0.0207425407635651	0.0910621944881018	0.227784327845024	0.819813911011193	4.0	2.0	3.7368151577567	0.0	0.587894978624843	0.925998002278178	True	False	mixed	Phf11c	False	False	False	True	True
ENSMUSG00000041974	2	8	1.645574010133385	Spidr	6.0	0.100445589113637	0.0361267795911107	2.78036377032488	0.0054298036344058	4.0	2.0	21.4998376978721	76.744010488531	0.0006515298753641	0.0500429648425897	True	False	mixed	Spidr	False	False	False	True	True
ENSMUSG00000023806	14	8	2.630696224570639	Rsph3b	6.0	0.0833746647200893	0.0546374599460408	1.52596158024969	0.127019432948636	5.0	1.0	3.3466716209213	0.0	0.646704207817995	0.3642090108626	True	False	mixed	Rsph3b	True	True	False	True	False
ENSMUSG00000025050	2	8	1.3131016405068183	Pcgf6	6.0	-0.0259144583297202	0.0460951407670741	-0.562195014452174	0.573983157838222	4.0	2.0	24.0107690279679	79.1760105885157	0.0002160808341387	0.795104291326812	True	False	mixed	Pcgf6	False	False	False	True	True
ENSMUSG00000025396	14	8	4.139947636310566	Hsd17b6	6.0	-0.242178625351273	0.0837353459229749	-2.89219113722949	0.0038256512774558	2.0	4.0	36.5113328814221	86.3056218291496	7.50409710470018e-07	0.039570939654159	True	False	mixed	Hsd17b6	True	True	False	True	False
ENSMUSG00000088185	14	8	3.0810815034991785	Scarna2	6.0	-0.0117185191012827	0.126672857279556	-0.092510103213516	0.926292764440927	3.0	3.0	1.92169578211131	0.0	0.85987038969886	0.971592182514543	True	False	mixed	Scarna2	True	True	False	True	False
ENSMUSG00000078886	2	8	2.842518847674738	Gm2026	6.0	-0.0053136067457255	0.0897967862332103	-0.05917368503507	0.952813769204744	3.0	3.0	10.5441345556922	52.5802713006845	0.0612062824694945	0.983583857432867	True	False	mixed	Gm2026	False	False	False	True	True
ENSMUSG00000089617	14	8	4.484283806280695	Scarna10	6.0	-0.148297903197292	0.108973538906993	-1.36086158791136	0.173557434471792	3.0	3.0	11.698443267852	57.2592704386548	0.0391617788842951	0.433426962258254	True	False	mixed	Scarna10	True	True	False	True	False
ENSMUSG00000024678	2	8	2.2861335511160257	Ms4a4d	6.0	-0.227955544451486	0.066782766663707	-3.41338875041499	0.0006416034791472	2.0	4.0	9.40225401054962	46.821262280408	0.0940558449427292	0.0111662361386925	True	False	mixed	Ms4a4d	False	False	False	True	True
ENSMUSG00000044583	9	8	3.22902084640988	Tlr7	6.0	-0.290389032420333	0.0892122362599198	-3.25503590756637	0.0011337803010762	1.0	5.0	6.24712693899441	19.9632079061796	0.282909685593931	0.0164844354150224	True	False	mixed	Tlr7	False	False	False	True	True
ENSMUSG00000032567	2	8	2.3543458126814847	Aste1	6.0	-0.0005831882815162	0.0472923612515545	-0.0123315534704263	0.990161093238382	3.0	3.0	10.9350821731347	54.2756065218788	0.0526824138489006	0.997164784067997	True	False	mixed	Aste1	False	False	False	True	True
ENSMUSG00000038010	2	8	1.5057564406961106	Ccdc138	6.0	0.0768287411662427	0.0475379328788416	1.61615654096811	0.106060472235155	3.0	3.0	9.65441112641431	48.2102022119186	0.0856409194907688	0.329702232966618	True	False	mixed	Ccdc138	False	False	False	True	True
ENSMUSG00000023764	14	8	4.041683268307657	Sfi1	6.0	0.0163490083048162	0.0630435123756279	0.259328956917962	0.795381439028678	3.0	3.0	5.049813317716	0.986438796484709	0.40983122555989	0.915762591321167	True	False	mixed	Sfi1	True	True	False	True	False
ENSMUSG00000032320	2	8	1.696516696729385	Rcn2	6.0	-0.0388531060736152	0.0514430153435259	-0.755264943436191	0.450090028597551	2.0	4.0	12.0306866409229	58.4396123909312	0.0343697133891068	0.707448068007851	True	False	mixed	Rcn2	False	False	False	True	True
ENSMUSG00000033439	2	8	1.8977473902555615	Trmt13	6.0	0.0629125126145818	0.0583773125913742	1.07768771500245	0.281173142708019	2.0	4.0	10.5540875058746	52.6249901072269	0.0609740867084872	0.560381245061163	True	False	mixed	Trmt13	False	False	False	True	True
ENSMUSG00000057503	9	8	2.3639675239922147	Olfr1459	6.0	-0.0311614216969453	0.10003899676314	-0.311492744881534	0.755426057495726	2.0	4.0	4.54411054082436	0.0	0.474003380491843	0.897160279848577	True	False	mixed	Olfr1459	False	False	False	True	True
ENSMUSG00000029670	2	8	1.2020097632133078	Ing3	6.0	0.016318709497058	0.0364354496957271	0.447880007886158	0.654239797449548	4.0	2.0	10.1083176299092	50.5357846571258	0.0722236502148925	0.844904857583311	True	False	mixed	Ing3	False	False	False	True	True
ENSMUSG00000086610	2	8	2.842176180353198	Gm15408	6.0	-0.202564708092939	0.101039959263017	-2.00479799843983	0.0449846466207447	1.0	5.0	10.7168160461254	53.3443517320826	0.0572929424995971	0.197575096141639	True	False	mixed	Gm15408	False	False	False	True	True
ENSMUSG00000030706	1	8	1.454311184090159	Mrpl48	6.0	-0.108938177784019	0.0488421298586536	-2.2304141547324	0.0257199607320812	2.0	4.0	5.30999198318974	5.83789926936059	0.379230829975828	0.139965839203207	True	False	mixed	Mrpl48	False	False	False	True	True
