Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0006281,DNA repair,19_GO:0050896 response to stimulus,-4,1.9,4.2,17423,384,1002,41,4.1,0.63,12144|12189|14088|14211|15361|15574|17217|17219|19355|19365|19691|20135|21665|21673|27015|50776|66209|66595|68240|68501|69263|70681|71946|72170|72612|74044|74729|77622|104806|107373|107986|140917|191578|211064|224008|227099|227525|237911|380709|382985|408022,Blm|Brca1|Fancc|Smc2|Hmga1|Hus1|Mcm4|Mcm6|Rad1|Rad52|Recql|Rrm2|Tdg|Dntt|Polk|Polg2|Inip|Aste1|Rpa3|Nsmce2|Rfc3|Abraxas1|Endod1|Chchd4|Hpf1|Ttf2|Setmar|Apex2|Fancm|Fam111a|Ddb2|Dclre1b|Helq|Alkbh1|Spidr|Pms1|Dclre1c|Brip1|Spata22|Rrm2b|Primpol,-2.2,GC8_all
Reactome Gene Sets,6,R-MMU-1640170,Cell Cycle,,-4,1.7,4.1,17423,567,1002,55,5.5,0.72,12144|12189|12448|12566|12575|12617|13559|14211|14245|15574|16475|17217|17219|18393|18751|19076|19355|19650|21749|22367|22390|30939|56150|57441|66371|66442|67733|68121|68240|68999|69263|69482|69736|69922|70681|70799|72568|76044|76478|78887|83815|99100|101185|101565|171567|216080|225745|230376|231123|236266|237222|237911|319155|319156|381644,Blm|Brca1|Ccne2|Cdk2|Cdkn1a|Cenpc1|E2f5|Smc2|Lpin1|Hus1|Ajuba|Mcm4|Mcm6|Orc2|Prkcb|Prim2|Rad1|Rbl1|Terf1|Vrk1|Wee1|Pttg1|Mad2l1|Gmnn|Chmp4c|Spc25|Itgb3bp|Cep70|Rpa3|Anapc10|Rfc3|Nup35|Nup37|Vrk2|Abraxas1|Cep192|Lin9|Ncapg2|Haus8|Sfi1|Cenpq|Cep152|Pot1a|Ccp110|Nme7|Ube2d1|Haus1|Haus6|Haus3|Alms1|Ofd1|Brip1|H4c3|H4c4|Cep135,-2.2,GC8_all
GO Biological Processes,19,GO:0019369,arachidonate metabolic process,19_GO:0009987 cellular process,-4,3,4.7,17423,86,1002,15,1.5,0.38,13086|13089|13094|13097|13098|13099|13105|13118|13119|66447|74519|226143|277753|666168|100043108,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp4a12b|Cyp4a14|Mgst3|Cyp2j9|Cyp2c23|Cyp4a12a|Cyp4a31|Cyp2c69,-2.2,GC8_all
GO Biological Processes,19,GO:0033559,unsaturated fatty acid metabolic process,19_GO:0009987 cellular process,-4,2.5,4.5,17423,137,1002,20,2,0.44,12686|13086|13089|13094|13097|13098|13099|13105|13118|13119|14869|20250|21391|66447|74519|226143|234671|277753|666168|100043108,Elovl3|Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp4a12b|Cyp4a14|Gstp2|Scd2|Tbxas1|Mgst3|Cyp2j9|Cyp2c23|Ces2c|Cyp4a12a|Cyp4a31|Cyp2c69,-2.2,GC8_all
WikiPathways,27,WP4349,Eicosanoid metabolism via cytochrome P450 monooxygenases,,-3.9,7,5.7,17423,15,1002,6,0.6,0.24,13097|13098|13099|13118|226143|277753,Cyp2c38|Cyp2c39|Cyp2c40|Cyp4a12b|Cyp2c23|Cyp4a12a,-2.1,GC8_all
GO Biological Processes,19,GO:0002246,wound healing involved in inflammatory response,19_GO:0050896 response to stimulus,-3.9,7,5.7,17423,15,1002,6,0.6,0.24,12772|14062|16175|19016|21898|78749,Ccr2|F2r|Il1a|Pparg|Tlr4|Filip1l,-2.1,GC8_all
GO Biological Processes,19,GO:0019373,epoxygenase P450 pathway,19_GO:0009987 cellular process,-3.9,4.5,5.1,17423,35,1002,9,0.9,0.3,13086|13089|13094|13097|13098|13099|74519|226143|100043108,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2j9|Cyp2c23|Cyp2c69,-2.1,GC8_all
GO Biological Processes,19,GO:0051298,centrosome duplication,19_GO:0009987 cellular process,-3.9,4.5,5.1,17423,35,1002,9,0.9,0.3,12189|12566|67463|70799|99100|101565|246102|381644|382010,Brca1|Cdk2|Poc5|Cep192|Cep152|Ccp110|Rttn|Cep135|Cep44,-2.1,GC8_all
Reactome Gene Sets,6,R-MMU-211859,Biological oxidations,,-3.9,2.3,4.3,17423,193,1002,25,2.5,0.49,13086|13112|13113|13114|13118|13119|13120|13121|14262|14864|18113|21391|53973|66447|110175|112417|213012|232174|244209|269378|277753|337924|394432|666168|100041449,Cyp2a4|Cyp3a11|Cyp3a13|Cyp3a16|Cyp4a12b|Cyp4a14|Cyp4b1|Cyp51|Fmo3|Gstm3|Nnmt|Tbxas1|Cyp3a41a|Mgst3|Ggct|Ugt2b37|Abhd10|Cyp26b1|Cyp2r1|Ahcy|Cyp4a12a|Cyp3a44|Ugt1a7c|Cyp4a31|Cyp3a59,-2.1,GC8_all
GO Biological Processes,19,GO:0035634,response to stilbenoid,19_GO:0050896 response to stimulus,-3.9,5,5.2,17423,28,1002,8,0.8,0.28,13086|13094|15496|15959|17840|20210|28248|319554,Cyp2a4|Cyp2b9|Hsd3b5|Ifit3|Mup1|Saa3|Slco1a1|Idi1,-2.1,GC8_all
GO Biological Processes,19,GO:0090594,inflammatory response to wounding,19_GO:0050896 response to stimulus,-3.9,5,5.2,17423,28,1002,8,0.8,0.28,12772|14062|16175|19016|21898|78749|80859|142980,Ccr2|F2r|Il1a|Pparg|Tlr4|Filip1l|Nfkbiz|Tlr3,-2.1,GC8_all
Reactome Gene Sets,6,R-MMU-9754706,Atorvastatin ADME,,-3.8,6.5,5.5,17423,16,1002,6,0.6,0.24,13112|13113|13114|53973|337924|100041449,Cyp3a11|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44|Cyp3a59,-2,GC8_all
Reactome Gene Sets,6,R-MMU-211979,Eicosanoids,,-3.8,6.5,5.5,17423,16,1002,6,0.6,0.24,13118|13119|13120|21391|277753|666168,Cyp4a12b|Cyp4a14|Cyp4b1|Tbxas1|Cyp4a12a|Cyp4a31,-2,GC8_all
Reactome Gene Sets,6,R-MMU-380284,Loss of proteins required for interphase microtubule organization from the centrosome,,-3.7,3.4,4.6,17423,62,1002,12,1.2,0.34,68121|70799|76478|78887|99100|101565|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Sfi1|Cep152|Ccp110|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-2,GC8_all
Reactome Gene Sets,6,R-MMU-380259,Loss of Nlp from mitotic centrosomes,,-3.7,3.4,4.6,17423,62,1002,12,1.2,0.34,68121|70799|76478|78887|99100|101565|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Sfi1|Cep152|Ccp110|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-2,GC8_all
GO Biological Processes,19,GO:0034263,positive regulation of autophagy in response to ER overload,19_GO:0048518 positive regulation of biological process,-3.7,17,7,17423,3,1002,3,0.3,0.17,12122|12125|13198,Bid|Bcl2l11|Ddit3,-2,GC8_all
GO Biological Processes,19,GO:0030031,cell projection assembly,19_GO:0009987 cellular process,-3.7,1.8,3.9,17423,423,1002,43,4.3,0.64,16403|16475|19335|19726|52023|57257|66994|67161|67694|68121|68259|71481|71492|72421|72747|73341|73668|74682|74895|75216|76260|76779|76832|76967|80291|98376|105855|108686|171567|213081|236266|237222|239273|244585|245902|268396|319713|320234|320299|320634|329795|382090|546143,Itga6|Ajuba|Rab23|Rfx3|Pibf1|Vav3|Cep19|Sclt1|Ift74|Cep70|Ift80|Alpk1|Bbs7|Ift70b|Ttc39c|Arhgef6|Ttc21b|Wdr35|Ccdc181|Cep128|Ttc8|Ift38|Hyls1|2700049A03Rik|Rilpl2|Gorab|Nckap1l|Ccdc88a|Nme7|Wdr19|Alms1|Ofd1|Abcc4|Rpgrip1l|Ccdc15|Sh3pxd2b|Ablim3|Ccdc66|Iqcb1|Ocrl|Tmem67|Cep162|Pierce2,-2,GC8_all
Reactome Gene Sets,6,R-MMU-380287,Centrosome maturation,,-3.7,3.1,4.5,17423,72,1002,13,1.3,0.36,68121|70799|76478|78887|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Sfi1|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-2,GC8_all
Reactome Gene Sets,6,R-MMU-380270,Recruitment of mitotic centrosome proteins and complexes,,-3.7,3.1,4.5,17423,72,1002,13,1.3,0.36,68121|70799|76478|78887|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Sfi1|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-2,GC8_all
GO Biological Processes,19,GO:0001676,long-chain fatty acid metabolic process,19_GO:0009987 cellular process,-3.7,2.5,4.2,17423,133,1002,19,1.9,0.43,13086|13089|13094|13097|13098|13099|13105|13118|13119|14869|26897|56360|66447|74519|171281|226143|277753|666168|100043108,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp4a12b|Cyp4a14|Gstp2|Acot1|Acot9|Mgst3|Cyp2j9|Acot3|Cyp2c23|Cyp4a12a|Cyp4a31|Cyp2c69,-1.9,GC8_all
Reactome Gene Sets,6,R-MMU-8854518,AURKA Activation by TPX2,,-3.6,3.3,4.5,17423,64,1002,12,1.2,0.34,68121|70799|76478|78887|99100|101565|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Sfi1|Cep152|Ccp110|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-1.9,GC8_all
GO Biological Processes,19,GO:0007098,centrosome cycle,19_GO:0009987 cellular process,-3.6,2.9,4.4,17423,83,1002,14,1.4,0.37,12189|12566|67463|70799|76478|99100|101565|225745|230376|231123|246102|338349|381644|382010,Brca1|Cdk2|Poc5|Cep192|Haus8|Cep152|Ccp110|Haus1|Haus6|Haus3|Rttn|Cntln|Cep135|Cep44,-1.9,GC8_all
Reactome Gene Sets,6,R-MMU-69278,"Cell Cycle, Mitotic",,-3.6,1.7,3.9,17423,480,1002,47,4.7,0.67,12448|12566|12575|12617|13559|14211|14245|16475|17217|17219|18393|18751|19076|19650|22367|22390|30939|56150|57441|66371|66442|67733|68121|68240|68999|69263|69482|69736|69922|70799|72568|76044|76478|78887|83815|99100|101565|171567|216080|225745|230376|231123|236266|237222|319155|319156|381644,Ccne2|Cdk2|Cdkn1a|Cenpc1|E2f5|Smc2|Lpin1|Ajuba|Mcm4|Mcm6|Orc2|Prkcb|Prim2|Rbl1|Vrk1|Wee1|Pttg1|Mad2l1|Gmnn|Chmp4c|Spc25|Itgb3bp|Cep70|Rpa3|Anapc10|Rfc3|Nup35|Nup37|Vrk2|Cep192|Lin9|Ncapg2|Haus8|Sfi1|Cenpq|Cep152|Ccp110|Nme7|Ube2d1|Haus1|Haus6|Haus3|Alms1|Ofd1|H4c3|H4c4|Cep135,-1.9,GC8_all
KEGG Pathway,24,mmu04115,p53 signaling pathway - Mus musculus (house mouse),,-3.6,3.1,4.4,17423,74,1002,13,1.3,0.36,11783|12043|12122|12448|12566|12575|20135|20437|23882|53892|98376|107986|382985,Apaf1|Bcl2|Bid|Ccne2|Cdk2|Cdkn1a|Rrm2|Siah1a|Gadd45g|Ppm1d|Gorab|Ddb2|Rrm2b,-1.9,GC8_all
KEGG Pathway,24,mmu01232,Nucleotide metabolism - Mus musculus (house mouse),,-3.6,3.1,4.4,17423,74,1002,13,1.3,0.36,12495|13178|14923|20135|22169|23959|72962|75686|76654|110074|171567|210808|382985,Entpd1|Dck|Guk1|Rrm2|Cmpk2|Nt5e|Tymp|Nudt16|Upp2|Dut|Nme7|Lacc1|Rrm2b,-1.9,GC8_all
GO Biological Processes,19,GO:0120031,plasma membrane bounded cell projection assembly,19_GO:0009987 cellular process,-3.5,1.8,3.9,17423,416,1002,42,4.2,0.63,16403|16475|19335|19726|52023|57257|66994|67161|67694|68121|68259|71481|71492|72421|72747|73341|73668|74682|74895|75216|76260|76779|76832|76967|80291|98376|108686|171567|213081|236266|237222|239273|244585|245902|268396|319713|320234|320299|320634|329795|382090|546143,Itga6|Ajuba|Rab23|Rfx3|Pibf1|Vav3|Cep19|Sclt1|Ift74|Cep70|Ift80|Alpk1|Bbs7|Ift70b|Ttc39c|Arhgef6|Ttc21b|Wdr35|Ccdc181|Cep128|Ttc8|Ift38|Hyls1|2700049A03Rik|Rilpl2|Gorab|Ccdc88a|Nme7|Wdr19|Alms1|Ofd1|Abcc4|Rpgrip1l|Ccdc15|Sh3pxd2b|Ablim3|Ccdc66|Iqcb1|Ocrl|Tmem67|Cep162|Pierce2,-1.8,GC8_all
GO Biological Processes,19,GO:0050861,positive regulation of B cell receptor signaling pathway,19_GO:0002376 immune system process,-3.5,9.9,5.8,17423,7,1002,4,0.4,0.2,18755|68119|74039|227059,Prkch|Cmtm3|Nfam1|Slc39a10,-1.8,GC8_all
GO Biological Processes,19,GO:0048252,lauric acid metabolic process,19_GO:0009987 cellular process,-3.5,9.9,5.8,17423,7,1002,4,0.4,0.2,13118|13119|277753|666168,Cyp4a12b|Cyp4a14|Cyp4a12a|Cyp4a31,-1.8,GC8_all
Reactome Gene Sets,6,R-MMU-111453,BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,,-3.5,9.9,5.8,17423,7,1002,4,0.4,0.2,12043|12122|12125|171543,Bcl2|Bid|Bcl2l11|Bmf,-1.8,GC8_all
GO Biological Processes,19,GO:0006690,icosanoid metabolic process,19_GO:0009987 cellular process,-3.5,2.4,4.1,17423,138,1002,19,1.9,0.43,13086|13089|13094|13097|13098|13099|13105|13118|13119|14869|21391|21898|66447|74519|226143|234671|277753|666168|100043108,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp4a12b|Cyp4a14|Gstp2|Tbxas1|Tlr4|Mgst3|Cyp2j9|Cyp2c23|Ces2c|Cyp4a12a|Cyp4a31|Cyp2c69,-1.8,GC8_all
GO Biological Processes,19,GO:0032743,positive regulation of interleukin-2 production,19_GO:0048518 positive regulation of biological process,-3.4,3.9,4.6,17423,40,1002,9,0.9,0.3,12772|14127|16175|16952|19264|56644|170823|192656|238871,Ccr2|Fcer1g|Il1a|Anxa1|Ptprc|Clec7a|Glmn|Ripk2|Pde4d,-1.8,GC8_all
Reactome Gene Sets,6,R-MMU-211981,Xenobiotics,,-3.4,4.9,4.8,17423,25,1002,7,0.7,0.26,13086|13112|13113|13114|53973|337924|100041449,Cyp2a4|Cyp3a11|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44|Cyp3a59,-1.7,GC8_all
WikiPathways,27,WP544,Exercise induced circadian regulation,,-3.4,3.5,4.4,17423,49,1002,10,1,0.31,11865|12608|12952|14864|14869|18627|18701|238988|319554|353187,Bmal1|Cebpb|Cry1|Gstm3|Gstp2|Per2|Pigf|Erc2|Idi1|Nr1d2,-1.7,GC8_all
Reactome Gene Sets,6,R-MMU-2565942,Regulation of PLK1 Activity at G2/M Transition,,-3.4,2.9,4.2,17423,77,1002,13,1.3,0.36,16475|68121|70799|76478|78887|99100|101565|225745|230376|231123|236266|237222|381644,Ajuba|Cep70|Cep192|Haus8|Sfi1|Cep152|Ccp110|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-1.7,GC8_all
GO Biological Processes,19,GO:0006400,tRNA modification,19_GO:0009987 cellular process,-3.4,2.8,4.2,17423,87,1002,14,1.4,0.37,13434|67049|68260|68736|68857|69185|71916|74455|76357|106248|108943|211064|229780|320816,Trdmt1|Pus3|Tyw2|Tyw5|Dtwd2|Dtwd1|Dus4l|Nsun6|Trmt5|Qtrt2|Trmt10a|Alkbh1|Trmt13|Ankrd16,-1.7,GC8_all
Reactome Gene Sets,6,R-MMU-5685938,HDR through Single Strand Annealing (SSA),,-3.4,4.2,4.6,17423,33,1002,8,0.8,0.28,12144|12189|15574|19355|19365|68240|69263|237911,Blm|Brca1|Hus1|Rad1|Rad52|Rpa3|Rfc3|Brip1,-1.7,GC8_all
GO Biological Processes,19,GO:0009451,RNA modification,19_GO:0009987 cellular process,-3.3,2.3,4,17423,141,1002,19,1.9,0.43,13434|66254|67049|68260|68736|68857|69185|71916|74455|76357|80287|106248|108943|210529|211064|229780|234344|320816|382137,Trdmt1|Dimt1|Pus3|Tyw2|Tyw5|Dtwd2|Dtwd1|Dus4l|Nsun6|Trmt5|Apobec3|Qtrt2|Trmt10a|Mettl14|Alkbh1|Trmt13|Naf1|Ankrd16|Fdxacb1,-1.7,GC8_all
GO Biological Processes,19,GO:0009410,response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-3.3,1.7,3.7,17423,441,1002,43,4.3,0.64,12043|12144|12257|13057|13086|13089|13094|13097|13098|13099|13105|13112|13114|13120|14262|14284|14465|14590|14864|14869|14923|17260|17769|18751|21749|28248|50873|53973|57257|67041|74519|76654|80859|105855|213012|214084|226143|227099|232174|244209|337924|638251|100043108,Bcl2|Blm|Tspo|Cyba|Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp3a11|Cyp3a16|Cyp4b1|Fmo3|Fosl2|Gata6|Ggh|Gstm3|Gstp2|Guk1|Mef2c|Mthfr|Prkcb|Terf1|Slco1a1|Prkn|Cyp3a41a|Vav3|Oxct1|Cyp2j9|Upp2|Nfkbiz|Nckap1l|Abhd10|Slc18a2|Cyp2c23|Pms1|Cyp26b1|Cyp2r1|Cyp3a44|Sult2a7|Cyp2c69,-1.6,GC8_all
GO Biological Processes,19,GO:0006270,DNA replication initiation,19_GO:0009987 cellular process,-3.3,4.7,4.6,17423,26,1002,7,0.7,0.26,12448|17217|17219|18393|19076|56452|60364,Ccne2|Mcm4|Mcm6|Orc2|Prim2|Orc6|Donson,-1.6,GC8_all
Reactome Gene Sets,6,R-MMU-176187,Activation of ATR in response to replication stress,,-3.3,4.1,4.5,17423,34,1002,8,0.8,0.28,12566|15574|17217|17219|18393|19355|68240|69263,Cdk2|Hus1|Mcm4|Mcm6|Orc2|Rad1|Rpa3|Rfc3,-1.6,GC8_all
KEGG Pathway,24,mmu00240,Pyrimidine metabolism - Mus musculus (house mouse),,-3.3,3.4,4.3,17423,51,1002,10,1,0.31,12495|13178|20135|22169|23959|72962|76654|110074|171567|382985,Entpd1|Dck|Rrm2|Cmpk2|Nt5e|Tymp|Upp2|Dut|Nme7|Rrm2b,-1.6,GC8_all
GO Biological Processes,19,GO:0010212,response to ionizing radiation,19_GO:0050896 response to stimulus,-3.2,2.3,3.9,17423,144,1002,19,1.9,0.43,12043|12144|12189|12575|13057|13712|15574|19264|19355|19941|20583|66209|70681|106052|224008|226691|227525|235323|244209,Bcl2|Blm|Brca1|Cdkn1a|Cyba|Elk1|Hus1|Ptprc|Rad1|Rpl26|Snai2|Inip|Abraxas1|Fbxo4|Spidr|Ifi207|Dclre1c|Usp28|Cyp2r1,-1.6,GC8_all
GO Biological Processes,19,GO:0001820,serotonin secretion,19_GO:0051179 localization,-3.2,8.7,5.4,17423,8,1002,4,0.4,0.2,14127|14131|214084|217303,Fcer1g|Fcgr3|Slc18a2|Cd300a,-1.6,GC8_all
GO Biological Processes,19,GO:0045627,positive regulation of T-helper 1 cell differentiation,19_GO:0002376 immune system process,-3.2,8.7,5.4,17423,8,1002,4,0.4,0.2,12772|16952|56468|192656,Ccr2|Anxa1|Socs5|Ripk2,-1.6,GC8_all
KEGG Pathway,24,mmu00590,Arachidonic acid metabolism - Mus musculus (house mouse),,-3.2,2.8,4,17423,81,1002,13,1.3,0.36,13089|13094|13097|13098|13099|13118|13119|21391|74519|226143|277753|666168|100043108,Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp4a12b|Cyp4a14|Tbxas1|Cyp2j9|Cyp2c23|Cyp4a12a|Cyp4a31|Cyp2c69,-1.5,GC8_all
GO Biological Processes,19,GO:0009265,2'-deoxyribonucleotide biosynthetic process,19_GO:0009987 cellular process,-3.2,5.2,4.7,17423,20,1002,6,0.6,0.24,13178|14923|20135|22169|110074|382985,Dck|Guk1|Rrm2|Cmpk2|Dut|Rrm2b,-1.5,GC8_all
GO Biological Processes,19,GO:0046385,deoxyribose phosphate biosynthetic process,19_GO:0009987 cellular process,-3.2,5.2,4.7,17423,20,1002,6,0.6,0.24,13178|14923|20135|22169|110074|382985,Dck|Guk1|Rrm2|Cmpk2|Dut|Rrm2b,-1.5,GC8_all
Reactome Gene Sets,6,R-MMU-211935,Fatty acids,,-3.2,5.2,4.7,17423,20,1002,6,0.6,0.24,13086|13118|13119|13120|277753|666168,Cyp2a4|Cyp4a12b|Cyp4a14|Cyp4b1|Cyp4a12a|Cyp4a31,-1.5,GC8_all
GO Biological Processes,19,GO:0070358,actin polymerization-dependent cell motility,19_GO:0009987 cellular process,-3.1,13,5.9,17423,4,1002,3,0.3,0.17,13800|13860|105855,Enah|Eps8|Nckap1l,-1.5,GC8_all
GO Biological Processes,19,GO:0032760,positive regulation of tumor necrosis factor production,19_GO:0048518 positive regulation of biological process,-3.1,2.5,3.9,17423,113,1002,16,1.6,0.4,12523|12772|12774|13057|14127|14131|15507|16175|16800|17087|19264|21898|22177|56644|142980|192656,Cd84|Ccr2|Ccr5|Cyba|Fcer1g|Fcgr3|Hspb1|Il1a|Arhgef2|Ly96|Ptprc|Tlr4|Tyrobp|Clec7a|Tlr3|Ripk2,-1.5,GC8_all
GO Biological Processes,19,GO:0002253,activation of immune response,19_GO:0002376 immune system process,-3.1,1.7,3.5,17423,424,1002,41,4.1,0.63,12043|12274|12508|12524|14127|14284|15951|16822|17087|17260|18751|19264|21898|22177|23880|26399|54123|56644|57257|71481|73338|74039|80859|105855|108089|110382|142980|170743|192656|209387|210808|211550|217305|226691|229898|237754|238871|279572|623121|625018|100040462,Bcl2|C6|Cd53|Cd86|Fcer1g|Fosl2|Ifi204|Lcp2|Ly96|Mef2c|Prkcb|Ptprc|Tlr4|Tyrobp|Fyb1|Map2k6|Irf7|Clec7a|Vav3|Alpk1|Itpripl1|Nfam1|Nfkbiz|Nckap1l|Rnf144a|C8b|Tlr3|Tlr7|Ripk2|Trim30d|Lacc1|Tifa|Cd300ld|Ifi207|Gbp5|Btnl9|Pde4d|Tlr13|Ifi213|C4a|Mndal,-1.5,GC8_all
GO Biological Processes,19,GO:0042573,retinoic acid metabolic process,19_GO:0065007 biological regulation,-3.1,3.9,4.2,17423,36,1002,8,0.8,0.28,13099|13112|13114|53973|216454|232174|337924|100043108,Cyp2c40|Cyp3a11|Cyp3a16|Cyp3a41a|Rdh16f2|Cyp26b1|Cyp3a44|Cyp2c69,-1.5,GC8_all
Reactome Gene Sets,6,R-MMU-380320,Recruitment of NuMA to mitotic centrosomes,,-3.1,2.7,3.9,17423,83,1002,13,1.3,0.36,68121|70799|76478|78887|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Sfi1|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-1.5,GC8_all
GO Biological Processes,19,GO:0071479,cellular response to ionizing radiation,19_GO:0050896 response to stimulus,-3.1,2.9,3.9,17423,73,1002,12,1.2,0.34,12144|12189|12575|13057|13712|15574|19355|19941|20583|106052|224008|226691,Blm|Brca1|Cdkn1a|Cyba|Elk1|Hus1|Rad1|Rpl26|Snai2|Fbxo4|Spidr|Ifi207,-1.5,GC8_all
GO Biological Processes,19,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,19_GO:0048518 positive regulation of biological process,-3.1,2.4,3.8,17423,115,1002,16,1.6,0.4,12523|12772|12774|13057|14127|14131|15507|16175|16800|17087|19264|21898|22177|56644|142980|192656,Cd84|Ccr2|Ccr5|Cyba|Fcer1g|Fcgr3|Hspb1|Il1a|Arhgef2|Ly96|Ptprc|Tlr4|Tyrobp|Clec7a|Tlr3|Ripk2,-1.5,GC8_all
WikiPathways,27,WP3625,Tyrobp causal network in microglia,,-3,3.2,4,17423,54,1002,10,1,0.31,12523|17970|22177|56193|66102|80719|105855|217203|224109|239273,Cd84|Ncf2|Tyrobp|Plek|Cxcl16|Igsf6|Nckap1l|Tmem106a|Nrros|Abcc4,-1.4,GC8_all
GO Biological Processes,19,GO:0009394,2'-deoxyribonucleotide metabolic process,19_GO:0009987 cellular process,-3,3.5,4.1,17423,45,1002,9,0.9,0.3,13178|14923|20135|22169|72962|75686|76654|110074|382985,Dck|Guk1|Rrm2|Cmpk2|Tymp|Nudt16|Upp2|Dut|Rrm2b,-1.4,GC8_all
GO Biological Processes,19,GO:0031023,microtubule organizing center organization,19_GO:0009987 cellular process,-3,2.6,3.8,17423,94,1002,14,1.4,0.37,12189|12566|67463|70799|76478|99100|101565|225745|230376|231123|246102|338349|381644|382010,Brca1|Cdk2|Poc5|Cep192|Haus8|Cep152|Ccp110|Haus1|Haus6|Haus3|Rttn|Cntln|Cep135|Cep44,-1.4,GC8_all
GO Biological Processes,19,GO:0006664,glycolipid metabolic process,19_GO:0009987 cellular process,-3,2.5,3.8,17423,105,1002,15,1.5,0.38,14420|15212|18700|18701|20452|26878|50877|54613|56176|56336|56386|68563|109232|110417|619326,Galc|Hexb|Piga|Pigf|St8sia4|B3galt2|Neu3|St3gal6|Pigp|B4galt5|B4galt6|Dpm3|Sccpdh|Pigh|Degs1l,-1.4,GC8_all
Reactome Gene Sets,6,R-MMU-9757110,Prednisone ADME,,-3,4.2,4.3,17423,29,1002,7,0.7,0.26,13112|13113|13114|53973|112417|337924|100041449,Cyp3a11|Cyp3a13|Cyp3a16|Cyp3a41a|Ugt2b37|Cyp3a44|Cyp3a59,-1.4,GC8_all
GO Biological Processes,19,GO:1903509,liposaccharide metabolic process,19_GO:0009987 cellular process,-3,2.5,3.7,17423,106,1002,15,1.5,0.38,14420|15212|18700|18701|20452|26878|50877|54613|56176|56336|56386|68563|109232|110417|619326,Galc|Hexb|Piga|Pigf|St8sia4|B3galt2|Neu3|St3gal6|Pigp|B4galt5|B4galt6|Dpm3|Sccpdh|Pigh|Degs1l,-1.4,GC8_all
GO Biological Processes,19,GO:0045930,negative regulation of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-3,2,3.5,17423,211,1002,24,2.4,0.48,12043|12144|12189|12228|12575|12795|13649|14056|14451|15574|19650|22390|56150|57441|60364|66131|66209|66371|66442|68145|70681|70799|74729|107047,Bcl2|Blm|Brca1|Btg3|Cdkn1a|Plk3|Egfr|Ezh2|Gas1|Hus1|Rbl1|Wee1|Mad2l1|Gmnn|Donson|Tipin|Inip|Chmp4c|Spc25|Etaa1|Abraxas1|Cep192|Setmar|Psmg2,-1.4,GC8_all
GO Biological Processes,19,GO:0035720,intraciliary anterograde transport,19_GO:0051179 localization,-2.9,4.7,4.3,17423,22,1002,6,0.6,0.24,67694|68259|72421|74682|76779|213081,Ift74|Ift80|Ift70b|Wdr35|Ift38|Wdr19,-1.4,GC8_all
Reactome Gene Sets,6,R-MMU-9018677,Biosynthesis of DHA-derived SPMs,,-2.9,4.7,4.3,17423,22,1002,6,0.6,0.24,13112|13113|13114|53973|337924|100041449,Cyp3a11|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44|Cyp3a59,-1.4,GC8_all
